# addr	region	name  (STT_OBJECT in ROM)
0x0830C11C	rom	sParty_Dudley
0x0830C134	rom	sParty_Chad
0x0830C144	rom	sParty_Tony2
0x0830C14C	rom	sParty_Tony3
0x0830C154	rom	sParty_Tony4
0x0830C164	rom	sParty_Tony5
0x0830C174	rom	sParty_Takao
0x0830C17C	rom	sParty_Hitoshi
0x0830C18C	rom	sParty_Kiyo
0x0830C194	rom	sParty_Koichi
0x0830C1A4	rom	sParty_Nob1
0x0830C1AC	rom	sParty_Nob2
0x0830C1B4	rom	sParty_Nob3
0x0830C1C4	rom	sParty_Nob4
0x0830C1DC	rom	sParty_Nob5
0x0830C1FC	rom	sParty_Yuji
0x0830C20C	rom	sParty_Daisuke
0x0830C214	rom	sParty_Atsushi
0x0830C21C	rom	sParty_Kirk
0x0830C23C	rom	sParty_GruntAquaHideout7
0x0830C24C	rom	sParty_GruntAquaHideout8
0x0830C254	rom	sParty_Shawn
0x0830C264	rom	sParty_Fernando1
0x0830C274	rom	sParty_Dalton1
0x0830C284	rom	sParty_Dalton2
0x0830C29C	rom	sParty_Dalton3
0x0830C2B4	rom	sParty_Dalton4
0x0830C2CC	rom	sParty_Dalton5
0x0830C2E4	rom	sParty_Cole
0x0830C2EC	rom	sParty_Jeff
0x0830C2FC	rom	sParty_Axle
0x0830C304	rom	sParty_Jace
0x0830C30C	rom	sParty_Keegan
0x0830C314	rom	sParty_Bernie1
0x0830C324	rom	sParty_Bernie2
0x0830C334	rom	sParty_Bernie3
0x0830C344	rom	sParty_Bernie4
0x0830C354	rom	sParty_Bernie5
0x0830C364	rom	sParty_Drew
0x0830C374	rom	sParty_Beau
0x0830C3A4	rom	sParty_Larry
0x0830C3AC	rom	sParty_Shane
0x0830C3BC	rom	sParty_Justin
0x0830C3C4	rom	sParty_Ethan1
0x0830C3D4	rom	sParty_Autumn
0x0830C3DC	rom	sParty_Travis
0x0830C3E4	rom	sParty_Ethan2
0x0830C3F4	rom	sParty_Ethan3
0x0830C404	rom	sParty_Ethan4
0x0830C41C	rom	sParty_Ethan5
0x0830C434	rom	sParty_Brent
0x0830C43C	rom	sParty_Donald
0x0830C454	rom	sParty_Taylor
0x0830C46C	rom	sParty_Jeffrey1
0x0830C484	rom	sParty_Derek
0x0830C494	rom	sParty_Jeffrey2
0x0830C4AC	rom	sParty_Jeffrey3
0x0830C4C4	rom	sParty_Jeffrey4
0x0830C4E4	rom	sParty_Jeffrey5
0x0830C50C	rom	sParty_Edward
0x0830C51C	rom	sParty_Preston
0x0830C524	rom	sParty_Virgil
0x0830C52C	rom	sParty_Blake
0x0830C534	rom	sParty_William
0x0830C54C	rom	sParty_Joshua
0x0830C55C	rom	sParty_Cameron1
0x0830C564	rom	sParty_Cameron2
0x0830C574	rom	sParty_Cameron3
0x0830C584	rom	sParty_Cameron4
0x0830C594	rom	sParty_Cameron5
0x0830C5A4	rom	sParty_Jaclyn
0x0830C5B4	rom	sParty_Hannah
0x0830C5BC	rom	sParty_Samantha
0x0830C5C4	rom	sParty_Maura
0x0830C5CC	rom	sParty_Kayla
0x0830C5E4	rom	sParty_Alexis
0x0830C5F4	rom	sParty_Jacki1
0x0830C604	rom	sParty_Jacki2
0x0830C614	rom	sParty_Jacki3
0x0830C624	rom	sParty_Jacki4
0x0830C634	rom	sParty_Jacki5
0x0830C644	rom	sParty_Walter1
0x0830C64C	rom	sParty_Micah
0x0830C65C	rom	sParty_Thomas
0x0830C664	rom	sParty_Walter2
0x0830C66C	rom	sParty_Walter3
0x0830C68C	rom	sParty_Walter4
0x0830C6AC	rom	sParty_Walter5
0x0830C6DC	rom	sParty_Sidney
0x0830C72C	rom	sParty_Phoebe
0x0830C77C	rom	sParty_Glacia
0x0830C7CC	rom	sParty_Drake
0x0830C81C	rom	sParty_Roxanne1
0x0830C84C	rom	sParty_Brawly1
0x0830C87C	rom	sParty_Wattson1
0x0830C8BC	rom	sParty_Flannery1
0x0830C8FC	rom	sParty_Norman1
0x0830C93C	rom	sParty_Winona1
0x0830C98C	rom	sParty_TateAndLiza1
0x0830C9CC	rom	sParty_Juan1
0x0830CA1C	rom	sParty_Jerry1
0x0830CA24	rom	sParty_Ted
0x0830CA2C	rom	sParty_Paul
0x0830CA44	rom	sParty_Jerry2
0x0830CA54	rom	sParty_Jerry3
0x0830CA64	rom	sParty_Jerry4
0x0830CA74	rom	sParty_Jerry5
0x0830CA8C	rom	sParty_Karen1
0x0830CA94	rom	sParty_Georgia
0x0830CAA4	rom	sParty_Karen2
0x0830CAB4	rom	sParty_Karen3
0x0830CAC4	rom	sParty_Karen4
0x0830CAD4	rom	sParty_Karen5
0x0830CAE4	rom	sParty_KateAndJoy
0x0830CB04	rom	sParty_AnnaAndMeg1
0x0830CB24	rom	sParty_AnnaAndMeg2
0x0830CB44	rom	sParty_AnnaAndMeg3
0x0830CB64	rom	sParty_AnnaAndMeg4
0x0830CB84	rom	sParty_AnnaAndMeg5
0x0830CBA4	rom	sParty_Victor
0x0830CBB4	rom	sParty_Miguel1
0x0830CBBC	rom	sParty_Colton
0x0830CC1C	rom	sParty_Miguel2
0x0830CC24	rom	sParty_Miguel3
0x0830CC2C	rom	sParty_Miguel4
0x0830CC34	rom	sParty_Miguel5
0x0830CC3C	rom	sParty_Victoria
0x0830CC44	rom	sParty_Vanessa
0x0830CC4C	rom	sParty_Bethany
0x0830CC64	rom	sParty_Isabel1
0x0830CC74	rom	sParty_Isabel2
0x0830CC84	rom	sParty_Isabel3
0x0830CC94	rom	sParty_Isabel4
0x0830CCA4	rom	sParty_Isabel5
0x0830CCB4	rom	sParty_Timothy1
0x0830CCBC	rom	sParty_Timothy2
0x0830CCCC	rom	sParty_Timothy3
0x0830CCDC	rom	sParty_Timothy4
0x0830CCEC	rom	sParty_Timothy5
0x0830CCFC	rom	sParty_Vicky
0x0830CD0C	rom	sParty_Shelby1
0x0830CD1C	rom	sParty_Shelby2
0x0830CD2C	rom	sParty_Shelby3
0x0830CD3C	rom	sParty_Shelby4
0x0830CD4C	rom	sParty_Shelby5
0x0830CD5C	rom	sParty_Calvin1
0x0830CD64	rom	sParty_Billy
0x0830CD74	rom	sParty_Josh
0x0830CD84	rom	sParty_Tommy
0x0830CD94	rom	sParty_Joey
0x0830CD9C	rom	sParty_Ben
0x0830CDBC	rom	sParty_Quincy
0x0830CDDC	rom	sParty_Katelynn
0x0830CDFC	rom	sParty_Jaylen
0x0830CE04	rom	sParty_Dillon
0x0830CE0C	rom	sParty_Calvin2
0x0830CE14	rom	sParty_Calvin3
0x0830CE24	rom	sParty_Calvin4
0x0830CE3C	rom	sParty_Calvin5
0x0830CE54	rom	sParty_Eddie
0x0830CE64	rom	sParty_Allen
0x0830CE74	rom	sParty_Timmy
0x0830CE84	rom	sParty_Wallace
0x0830CEE4	rom	sParty_Andrew
0x0830CEFC	rom	sParty_Ivan
0x0830CF14	rom	sParty_Claude
0x0830CF2C	rom	sParty_Elliot1
0x0830CF44	rom	sParty_Ned
0x0830CF4C	rom	sParty_Dale
0x0830CF6C	rom	sParty_Nolan
0x0830CF74	rom	sParty_Barny
0x0830CF84	rom	sParty_Wade
0x0830CF8C	rom	sParty_Carter
0x0830CF9C	rom	sParty_Elliot2
0x0830CFB4	rom	sParty_Elliot3
0x0830CFD4	rom	sParty_Elliot4
0x0830CFF4	rom	sParty_Elliot5
0x0830D014	rom	sParty_Ronald
0x0830D044	rom	sParty_Jacob
0x0830D05C	rom	sParty_Anthony
0x0830D06C	rom	sParty_Benjamin1
0x0830D074	rom	sParty_Benjamin2
0x0830D07C	rom	sParty_Benjamin3
0x0830D084	rom	sParty_Benjamin4
0x0830D08C	rom	sParty_Benjamin5
0x0830D094	rom	sParty_Abigail1
0x0830D09C	rom	sParty_Jasmine
0x0830D0B4	rom	sParty_Abigail2
0x0830D0BC	rom	sParty_Abigail3
0x0830D0C4	rom	sParty_Abigail4
0x0830D0CC	rom	sParty_Abigail5
0x0830D0D4	rom	sParty_Dylan1
0x0830D0DC	rom	sParty_Dylan2
0x0830D0E4	rom	sParty_Dylan3
0x0830D0EC	rom	sParty_Dylan4
0x0830D0F4	rom	sParty_Dylan5
0x0830D0FC	rom	sParty_Maria1
0x0830D104	rom	sParty_Maria2
0x0830D10C	rom	sParty_Maria3
0x0830D114	rom	sParty_Maria4
0x0830D11C	rom	sParty_Maria5
0x0830D124	rom	sParty_Camden
0x0830D134	rom	sParty_Demetrius
0x0830D144	rom	sParty_Isaiah1
0x0830D14C	rom	sParty_Pablo1
0x0830D15C	rom	sParty_Chase
0x0830D16C	rom	sParty_Isaiah2
0x0830D174	rom	sParty_Isaiah3
0x0830D17C	rom	sParty_Isaiah4
0x0830D184	rom	sParty_Isaiah5
0x0830D18C	rom	sParty_Isobel
0x0830D194	rom	sParty_Donny
0x0830D1A4	rom	sParty_Talia
0x0830D1AC	rom	sParty_Katelyn1
0x0830D1B4	rom	sParty_Allison
0x0830D1C4	rom	sParty_Katelyn2
0x0830D1CC	rom	sParty_Katelyn3
0x0830D1D4	rom	sParty_Katelyn4
0x0830D1DC	rom	sParty_Katelyn5
0x0830D1E4	rom	sParty_Nicolas1
0x0830D1F4	rom	sParty_Nicolas2
0x0830D204	rom	sParty_Nicolas3
0x0830D214	rom	sParty_Nicolas4
0x0830D22C	rom	sParty_Nicolas5
0x0830D244	rom	sParty_Aaron
0x0830D254	rom	sParty_Perry
0x0830D25C	rom	sParty_Hugh
0x0830D26C	rom	sParty_Phil
0x0830D274	rom	sParty_Jared
0x0830D28C	rom	sParty_Humberto
0x0830D294	rom	sParty_Presley
0x0830D2A4	rom	sParty_Edwardo
0x0830D2B4	rom	sParty_Colin
0x0830D2C4	rom	sParty_Robert1
0x0830D2CC	rom	sParty_Benny
0x0830D2E4	rom	sParty_Chester
0x0830D2F4	rom	sParty_Robert2
0x0830D304	rom	sParty_Robert3
0x0830D314	rom	sParty_Robert4
0x0830D324	rom	sParty_Robert5
0x0830D334	rom	sParty_Alex
0x0830D344	rom	sParty_Beck
0x0830D34C	rom	sParty_Yasu
0x0830D354	rom	sParty_Takashi
0x0830D364	rom	sParty_Dianne
0x0830D384	rom	sParty_Jani
0x0830D38C	rom	sParty_Lao1
0x0830D3BC	rom	sParty_Lung
0x0830D3CC	rom	sParty_Lao2
0x0830D40C	rom	sParty_Lao3
0x0830D44C	rom	sParty_Lao4
0x0830D48C	rom	sParty_Lao5
0x0830D4CC	rom	sParty_Jocelyn
0x0830D4D4	rom	sParty_Laura
0x0830D4DC	rom	sParty_Cyndy1
0x0830D4EC	rom	sParty_Cora
0x0830D4F4	rom	sParty_Paula
0x0830D4FC	rom	sParty_Cyndy2
0x0830D50C	rom	sParty_Cyndy3
0x0830D51C	rom	sParty_Cyndy4
0x0830D52C	rom	sParty_Cyndy5
0x0830D53C	rom	sParty_Madeline1
0x0830D54C	rom	sParty_Clarissa
0x0830D55C	rom	sParty_Angelica
0x0830D56C	rom	sParty_Madeline2
0x0830D57C	rom	sParty_Madeline3
0x0830D58C	rom	sParty_Madeline4
0x0830D5AC	rom	sParty_Madeline5
0x0830D5CC	rom	sParty_Beverly
0x0830D5DC	rom	sParty_Imani
0x0830D5E4	rom	sParty_Kyla
0x0830D5EC	rom	sParty_Denise
0x0830D5FC	rom	sParty_Beth
0x0830D604	rom	sParty_Tara
0x0830D614	rom	sParty_Missy
0x0830D61C	rom	sParty_Alice
0x0830D634	rom	sParty_Jenny1
0x0830D63C	rom	sParty_Grace
0x0830D644	rom	sParty_Tanya
0x0830D64C	rom	sParty_Sharon
0x0830D654	rom	sParty_Nikki
0x0830D664	rom	sParty_Brenda
0x0830D66C	rom	sParty_Katie
0x0830D67C	rom	sParty_Susie
0x0830D684	rom	sParty_Kara
0x0830D68C	rom	sParty_Dana
0x0830D694	rom	sParty_Sienna
0x0830D6A4	rom	sParty_Debra
0x0830D6AC	rom	sParty_Linda
0x0830D6BC	rom	sParty_Kaylee
0x0830D6CC	rom	sParty_Laurel
0x0830D6DC	rom	sParty_Carlee
0x0830D6E4	rom	sParty_Jenny2
0x0830D6EC	rom	sParty_Jenny3
0x0830D6F4	rom	sParty_Jenny4
0x0830D704	rom	sParty_Jenny5
0x0830D71C	rom	sParty_Heidi
0x0830D73C	rom	sParty_Becky
0x0830D75C	rom	sParty_Carol
0x0830D76C	rom	sParty_Nancy
0x0830D77C	rom	sParty_Martha
0x0830D78C	rom	sParty_Diana1
0x0830D7A4	rom	sParty_Cedric
0x0830D7B4	rom	sParty_Irene
0x0830D7C4	rom	sParty_Diana2
0x0830D7DC	rom	sParty_Diana3
0x0830D7F4	rom	sParty_Diana4
0x0830D80C	rom	sParty_Diana5
0x0830D824	rom	sParty_AmyAndLiv1
0x0830D834	rom	sParty_AmyAndLiv2
0x0830D844	rom	sParty_GinaAndMia1
0x0830D854	rom	sParty_MiuAndYuki
0x0830D864	rom	sParty_AmyAndLiv3
0x0830D874	rom	sParty_GinaAndMia2
0x0830D894	rom	sParty_AmyAndLiv4
0x0830D8A4	rom	sParty_AmyAndLiv5
0x0830D8C4	rom	sParty_AmyAndLiv6
0x0830D8E4	rom	sParty_Huey
0x0830D8F4	rom	sParty_Edmond
0x0830D8FC	rom	sParty_Ernest1
0x0830D90C	rom	sParty_Dwayne
0x0830D924	rom	sParty_Phillip
0x0830D934	rom	sParty_Leonard
0x0830D94C	rom	sParty_Duncan
0x0830D95C	rom	sParty_Ernest2
0x0830D974	rom	sParty_Ernest3
0x0830D98C	rom	sParty_Ernest4
0x0830D9A4	rom	sParty_Ernest5
0x0830D9BC	rom	sParty_Eli
0x0830D9C4	rom	sParty_Annika
0x0830D9E4	rom	sParty_Jazmyn
0x0830D9EC	rom	sParty_Jonas
0x0830D9FC	rom	sParty_Kayley
0x0830DA0C	rom	sParty_Auron
0x0830DA1C	rom	sParty_Kelvin
0x0830DA2C	rom	sParty_Marley
0x0830DA3C	rom	sParty_Reyna
0x0830DA4C	rom	sParty_Hudson
0x0830DA54	rom	sParty_Conor
0x0830DA64	rom	sParty_Edwin1
0x0830DA74	rom	sParty_Hector
0x0830DA84	rom	sParty_TabithaMossdeep
0x0830DA9C	rom	sParty_Edwin2
0x0830DAAC	rom	sParty_Edwin3
0x0830DABC	rom	sParty_Edwin4
0x0830DACC	rom	sParty_Edwin5
0x0830DADC	rom	sParty_WallyVR1
0x0830DB2C	rom	sParty_BrendanRoute103Mudkip
0x0830DB34	rom	sParty_BrendanRoute110Mudkip
0x0830DB4C	rom	sParty_BrendanRoute119Mudkip
0x0830DB64	rom	sParty_BrendanRoute103Treecko
0x0830DB6C	rom	sParty_BrendanRoute110Treecko
0x0830DB84	rom	sParty_BrendanRoute119Treecko
0x0830DB9C	rom	sParty_BrendanRoute103Torchic
0x0830DBA4	rom	sParty_BrendanRoute110Torchic
0x0830DBBC	rom	sParty_BrendanRoute119Torchic
0x0830DBD4	rom	sParty_MayRoute103Mudkip
0x0830DBDC	rom	sParty_MayRoute110Mudkip
0x0830DBF4	rom	sParty_MayRoute119Mudkip
0x0830DC0C	rom	sParty_MayRoute103Treecko
0x0830DC14	rom	sParty_MayRoute110Treecko
0x0830DC2C	rom	sParty_MayRoute119Treecko
0x0830DC44	rom	sParty_MayRoute103Torchic
0x0830DC4C	rom	sParty_MayRoute110Torchic
0x0830DC64	rom	sParty_MayRoute119Torchic
0x0830DC7C	rom	sParty_Isaac1
0x0830DCAC	rom	sParty_Davis
0x0830DCB4	rom	sParty_Mitchell
0x0830DCD4	rom	sParty_Isaac2
0x0830DD04	rom	sParty_Isaac3
0x0830DD34	rom	sParty_Isaac4
0x0830DD64	rom	sParty_Isaac5
0x0830DD94	rom	sParty_Lydia1
0x0830DDC4	rom	sParty_Halle
0x0830DDD4	rom	sParty_Garrison
0x0830DDDC	rom	sParty_Lydia2
0x0830DE0C	rom	sParty_Lydia3
0x0830DE3C	rom	sParty_Lydia4
0x0830DE6C	rom	sParty_Lydia5
0x0830DE9C	rom	sParty_Jackson1
0x0830DEA4	rom	sParty_Lorenzo
0x0830DEBC	rom	sParty_Sebastian
0x0830DEC4	rom	sParty_Jackson2
0x0830DECC	rom	sParty_Jackson3
0x0830DED4	rom	sParty_Jackson4
0x0830DEDC	rom	sParty_Jackson5
0x0830DEEC	rom	sParty_Catherine1
0x0830DEFC	rom	sParty_Jenna
0x0830DF14	rom	sParty_Sophia
0x0830DF24	rom	sParty_Catherine2
0x0830DF34	rom	sParty_Catherine3
0x0830DF44	rom	sParty_Catherine4
0x0830DF54	rom	sParty_Catherine5
0x0830DF64	rom	sParty_Julio
0x0830DF6C	rom	sParty_GruntSeafloorCavern5
0x0830DF7C	rom	sParty_GruntUnused
0x0830DF8C	rom	sParty_GruntMtPyre4
0x0830DF9C	rom	sParty_GruntJaggedPass
0x0830DFAC	rom	sParty_Marc
0x0830DFBC	rom	sParty_Brenden
0x0830DFC4	rom	sParty_Lilith
0x0830DFCC	rom	sParty_Cristian
0x0830DFD4	rom	sParty_Sylvia
0x0830DFDC	rom	sParty_Leonardo
0x0830DFE4	rom	sParty_Athena
0x0830E004	rom	sParty_Harrison
0x0830E00C	rom	sParty_GruntMtChimney2
0x0830E014	rom	sParty_Clarence
0x0830E01C	rom	sParty_Terry
0x0830E024	rom	sParty_Nate
0x0830E02C	rom	sParty_Kathleen
0x0830E034	rom	sParty_Clifford
0x0830E03C	rom	sParty_Nicholas
0x0830E044	rom	sParty_GruntSpaceCenter3
0x0830E054	rom	sParty_GruntSpaceCenter4
0x0830E05C	rom	sParty_GruntSpaceCenter5
0x0830E064	rom	sParty_GruntSpaceCenter6
0x0830E06C	rom	sParty_GruntSpaceCenter7
0x0830E074	rom	sParty_Macey
0x0830E07C	rom	sParty_BrendanRustboroTreecko
0x0830E08C	rom	sParty_BrendanRustboroMudkip
0x0830E09C	rom	sParty_Paxton
0x0830E0AC	rom	sParty_Isabella
0x0830E0B4	rom	sParty_GruntWeatherInst5
0x0830E0C4	rom	sParty_TabithaMtChimney
0x0830E0E4	rom	sParty_Jonathan
0x0830E0F4	rom	sParty_BrendanRustboroTorchic
0x0830E104	rom	sParty_MayRustboroMudkip
0x0830E114	rom	sParty_MaxieMagmaHideout
0x0830E12C	rom	sParty_MaxieMtChimney
0x0830E144	rom	sParty_Tiana
0x0830E154	rom	sParty_Haley1
0x0830E164	rom	sParty_Janice
0x0830E16C	rom	sParty_Vivi
0x0830E184	rom	sParty_Haley2
0x0830E194	rom	sParty_Haley3
0x0830E1A4	rom	sParty_Haley4
0x0830E1B4	rom	sParty_Haley5
0x0830E1CC	rom	sParty_Sally
0x0830E1D4	rom	sParty_Robin
0x0830E1EC	rom	sParty_Andrea
0x0830E1F4	rom	sParty_Crissy
0x0830E204	rom	sParty_Rick
0x0830E214	rom	sParty_Lyle
0x0830E234	rom	sParty_Jose
0x0830E244	rom	sParty_Doug
0x0830E254	rom	sParty_Greg
0x0830E264	rom	sParty_Kent
0x0830E26C	rom	sParty_James1
0x0830E27C	rom	sParty_James2
0x0830E284	rom	sParty_James3
0x0830E294	rom	sParty_James4
0x0830E2AC	rom	sParty_James5
0x0830E2CC	rom	sParty_Brice
0x0830E2DC	rom	sParty_Trent1
0x0830E2F4	rom	sParty_Lenny
0x0830E304	rom	sParty_Lucas1
0x0830E314	rom	sParty_Alan
0x0830E32C	rom	sParty_Clark
0x0830E334	rom	sParty_Eric
0x0830E344	rom	sParty_Lucas2
0x0830E354	rom	sParty_Mike1
0x0830E374	rom	sParty_Mike2
0x0830E38C	rom	sParty_Trent2
0x0830E3AC	rom	sParty_Trent3
0x0830E3CC	rom	sParty_Trent4
0x0830E3EC	rom	sParty_Trent5
0x0830E40C	rom	sParty_DezAndLuke
0x0830E41C	rom	sParty_LeaAndJed
0x0830E42C	rom	sParty_KiraAndDan1
0x0830E43C	rom	sParty_KiraAndDan2
0x0830E44C	rom	sParty_KiraAndDan3
0x0830E45C	rom	sParty_KiraAndDan4
0x0830E46C	rom	sParty_KiraAndDan5
0x0830E47C	rom	sParty_Johanna
0x0830E484	rom	sParty_Gerald
0x0830E494	rom	sParty_Vivian
0x0830E4B4	rom	sParty_Danielle
0x0830E4C4	rom	sParty_Hideo
0x0830E4E4	rom	sParty_Keigo
0x0830E504	rom	sParty_Riley
0x0830E524	rom	sParty_Flint
0x0830E534	rom	sParty_Ashley
0x0830E54C	rom	sParty_WallyMauville
0x0830E554	rom	sParty_WallyVR2
0x0830E5A4	rom	sParty_WallyVR3
0x0830E5F4	rom	sParty_WallyVR4
0x0830E644	rom	sParty_WallyVR5
0x0830E694	rom	sParty_BrendanLilycoveMudkip
0x0830E6B4	rom	sParty_BrendanLilycoveTreecko
0x0830E6D4	rom	sParty_BrendanLilycoveTorchic
0x0830E6F4	rom	sParty_MayLilycoveMudkip
0x0830E714	rom	sParty_MayLilycoveTreecko
0x0830E734	rom	sParty_MayLilycoveTorchic
0x0830E754	rom	sParty_Jonah
0x0830E76C	rom	sParty_Henry
0x0830E77C	rom	sParty_Roger
0x0830E794	rom	sParty_Alexa
0x0830E7A4	rom	sParty_Ruben
0x0830E7B4	rom	sParty_Koji1
0x0830E7BC	rom	sParty_Wayne
0x0830E7D4	rom	sParty_Aidan
0x0830E7E4	rom	sParty_Reed
0x0830E7F4	rom	sParty_Tisha
0x0830E7FC	rom	sParty_ToriAndTia
0x0830E80C	rom	sParty_KimAndIris
0x0830E82C	rom	sParty_TyraAndIvy
0x0830E84C	rom	sParty_MelAndPaul
0x0830E86C	rom	sParty_JohnAndJay1
0x0830E88C	rom	sParty_JohnAndJay2
0x0830E8AC	rom	sParty_JohnAndJay3
0x0830E8CC	rom	sParty_JohnAndJay4
0x0830E8EC	rom	sParty_JohnAndJay5
0x0830E90C	rom	sParty_ReliAndIan
0x0830E91C	rom	sParty_LilaAndRoy1
0x0830E92C	rom	sParty_LilaAndRoy2
0x0830E93C	rom	sParty_LilaAndRoy3
0x0830E94C	rom	sParty_LilaAndRoy4
0x0830E95C	rom	sParty_LilaAndRoy5
0x0830E96C	rom	sParty_LisaAndRay
0x0830E97C	rom	sParty_Chris
0x0830E99C	rom	sParty_Dawson
0x0830E9AC	rom	sParty_Sarah
0x0830E9BC	rom	sParty_Darian
0x0830E9C4	rom	sParty_Hailey
0x0830E9CC	rom	sParty_Chandler
0x0830E9DC	rom	sParty_Kaleb
0x0830E9EC	rom	sParty_Joseph
0x0830E9FC	rom	sParty_Alyssa
0x0830EA04	rom	sParty_Marcos
0x0830EA0C	rom	sParty_Rhett
0x0830EA14	rom	sParty_Tyron
0x0830EA1C	rom	sParty_Celina
0x0830EA24	rom	sParty_Bianca
0x0830EA2C	rom	sParty_Hayden
0x0830EA34	rom	sParty_Sophie
0x0830EA44	rom	sParty_Coby
0x0830EA54	rom	sParty_Lawrence
0x0830EA64	rom	sParty_Wyatt
0x0830EA74	rom	sParty_Angelina
0x0830EA84	rom	sParty_Kai
0x0830EA8C	rom	sParty_Charlotte
0x0830EA94	rom	sParty_Deandre
0x0830EAAC	rom	sParty_GruntMagmaHideout1
0x0830EAB4	rom	sParty_GruntMagmaHideout2
0x0830EABC	rom	sParty_GruntMagmaHideout3
0x0830EAC4	rom	sParty_GruntMagmaHideout4
0x0830EAD4	rom	sParty_GruntMagmaHideout5
0x0830EAE4	rom	sParty_GruntMagmaHideout6
0x0830EAEC	rom	sParty_GruntMagmaHideout7
0x0830EAF4	rom	sParty_GruntMagmaHideout8
0x0830EAFC	rom	sParty_GruntMagmaHideout9
0x0830EB04	rom	sParty_GruntMagmaHideout10
0x0830EB0C	rom	sParty_GruntMagmaHideout11
0x0830EB14	rom	sParty_GruntMagmaHideout12
0x0830EB1C	rom	sParty_GruntMagmaHideout13
0x0830EB24	rom	sParty_GruntMagmaHideout14
0x0830EB2C	rom	sParty_GruntMagmaHideout15
0x0830EB34	rom	sParty_GruntMagmaHideout16
0x0830EB3C	rom	sParty_TabithaMagmaHideout
0x0830EB5C	rom	sParty_Darcy
0x0830EB6C	rom	sParty_MaxieMossdeep
0x0830EB84	rom	sParty_Pete
0x0830EB8C	rom	sParty_Isabelle
0x0830EB94	rom	sParty_Andres1
0x0830EBA4	rom	sParty_Josue
0x0830EBB4	rom	sParty_Camron
0x0830EBBC	rom	sParty_Cory1
0x0830EBD4	rom	sParty_Carolina
0x0830EBEC	rom	sParty_Elijah
0x0830EBFC	rom	sParty_Celia
0x0830EC0C	rom	sParty_Bryan
0x0830EC1C	rom	sParty_Branden
0x0830EC2C	rom	sParty_Bryant
0x0830EC3C	rom	sParty_Shayla
0x0830EC4C	rom	sParty_Kyra
0x0830EC5C	rom	sParty_Jaiden
0x0830EC6C	rom	sParty_Alix
0x0830EC7C	rom	sParty_Helene
0x0830EC8C	rom	sParty_Marlene
0x0830EC9C	rom	sParty_Devan
0x0830ECAC	rom	sParty_Johnson
0x0830ECBC	rom	sParty_Melina
0x0830ECC4	rom	sParty_Brandi
0x0830ECCC	rom	sParty_Aisha
0x0830ECD4	rom	sParty_Makayla
0x0830ECE4	rom	sParty_Fabian
0x0830ECEC	rom	sParty_Dayton
0x0830ECFC	rom	sParty_Rachel
0x0830ED04	rom	sParty_Leonel
0x0830ED14	rom	sParty_Callie
0x0830ED24	rom	sParty_Cale
0x0830ED34	rom	sParty_Myles
0x0830ED64	rom	sParty_Pat
0x0830ED94	rom	sParty_Cristin1
0x0830EDA4	rom	sParty_MayRustboroTreecko
0x0830EDB4	rom	sParty_MayRustboroTorchic
0x0830EDC4	rom	sParty_Roxanne2
0x0830EE04	rom	sParty_Roxanne3
0x0830EE54	rom	sParty_Roxanne4
0x0830EEA4	rom	sParty_Roxanne5
0x0830EF04	rom	sParty_Brawly2
0x0830EF44	rom	sParty_Brawly3
0x0830EF84	rom	sParty_Brawly4
0x0830EFD4	rom	sParty_Brawly5
0x0830F034	rom	sParty_Wattson2
0x0830F074	rom	sParty_Wattson3
0x0830F0C4	rom	sParty_Wattson4
0x0830F114	rom	sParty_Wattson5
0x0830F174	rom	sParty_Flannery2
0x0830F1B4	rom	sParty_Flannery3
0x0830F204	rom	sParty_Flannery4
0x0830F264	rom	sParty_Flannery5
0x0830F2C4	rom	sParty_Norman2
0x0830F304	rom	sParty_Norman3
0x0830F354	rom	sParty_Norman4
0x0830F3A4	rom	sParty_Norman5
0x0830F404	rom	sParty_Winona2
0x0830F454	rom	sParty_Winona3
0x0830F4B4	rom	sParty_Winona4
0x0830F514	rom	sParty_Winona5
0x0830F574	rom	sParty_TateAndLiza2
0x0830F5C4	rom	sParty_TateAndLiza3
0x0830F624	rom	sParty_TateAndLiza4
0x0830F684	rom	sParty_TateAndLiza5
0x0830F6E4	rom	sParty_Juan2
0x0830F734	rom	sParty_Juan3
0x0830F784	rom	sParty_Juan4
0x0830F7E4	rom	sParty_Juan5
0x0830F844	rom	sParty_Angelo
0x0830F864	rom	sParty_Darius
0x0830F86C	rom	sParty_Steven
0x0830F8CC	rom	sParty_Anabel
0x0830F8D4	rom	sParty_Tucker
0x0830F8DC	rom	sParty_Spenser
0x0830F8E4	rom	sParty_Greta
0x0830F8EC	rom	sParty_Noland
0x0830F8F4	rom	sParty_Lucy
0x0830F8FC	rom	sParty_Brandon
0x0830F904	rom	sParty_Andres2
0x0830F914	rom	sParty_Andres3
0x0830F92C	rom	sParty_Andres4
0x0830F944	rom	sParty_Andres5
0x0830F95C	rom	sParty_Cory2
0x0830F974	rom	sParty_Cory3
0x0830F98C	rom	sParty_Cory4
0x0830F9A4	rom	sParty_Cory5
0x0830F9BC	rom	sParty_Pablo2
0x0830F9CC	rom	sParty_Pablo3
0x0830F9E4	rom	sParty_Pablo4
0x0830F9FC	rom	sParty_Pablo5
0x0830FA14	rom	sParty_Koji2
0x0830FA24	rom	sParty_Koji3
